,title,link,image,author,discount,publisher,pubdate,isbn,description
9,부동산업 입문,https://search.shopping.naver.com/book/catalog/37963606661,https://shopping-phinf.pstatic.net/main_3796360/37963606661.20230523102317.jpg,김희선,16200,지식공작소,20230215,9791128864230,"부동산투자자문 전문가가 부동산 업계에서 일하고 싶은 취준생을 위해 취업 정보를 일목요연하게 정리했다. 공급, 관리, 중개 같은 전통적 분야 외에 아이티를 활용한 프롭테크 분야도 자세히 다룬다. 영역별 최근 동향과 관련 회사, 직무와 채용 정보가 들어 있다. 부동산 관련 대학은 물론 민간 교육기관과 자격증 정보도 있어 분야별 전문가가 되는 로드맵도 얻을 수 있다."
0,부동산업 입문(큰글자책),https://search.shopping.naver.com/book/catalog/37963601723,https://shopping-phinf.pstatic.net/main_3796360/37963601723.20230425162001.jpg,김희선,27000,지식공작소,20230215,9791128864247,"부동산투자자문 전문가가 부동산 업계에서 일하고 싶은 취준생을 위해 취업 정보를 일목요연하게 정리했다. 공급, 관리, 중개 같은 전통적 분야 외에 아이티를 활용한 프롭테크 분야도 자세히 다룬다. 영역별 최근 동향과 관련 회사, 직무와 채용 정보가 들어 있다. 부동산 관련 대학은 물론 민간 교육기관과 자격증 정보도 있어 분야별 전문가가 되는 로드맵도 얻을 수 있다."
1,꿈의 주택정책을 찾아서 (글로벌 주택시장 트렌드와 한국의 미래),https://search.shopping.naver.com/book/catalog/32486520893,https://shopping-phinf.pstatic.net/main_3248652/32486520893.20221230071656.jpg,진미윤^김수현,16650,오월의봄,20170207,9791187373117,"우리나라는 급격한 경제성장과 도시화 과정에서 만성적인 주택 부족과 가격 상승을 경험했다. 그러나 최근 주택의 절대 부족 시대가 마무리되고, 저성장, 저출산, 고령화가 본격화되면서 주택정책에는 새로운 상상력이 필요하게 되었다. 그동안 개발도상국형의 주택문제를 해결하는 데 부심했다면, 이제는 선진국형 글로벌 주택문제가 과제로 대두한 것이다. 

그래서 이 책 [꿈의 주택정책을 찾아서]는 우리가 흔히 주택정책에 관해 꿈의 나라라고 생각하는 국가들을 포함해, 주요 국가들의 주거사정과 주택정책 흐름을 하나하나 짚어보았다. 먼저 선진국들의 주택정책 트렌드가 어떻게 변해왔고, 현재 어떤 방향으로 가고 있는지를 다루고 있다. 이어서 영국, 미국, 스웨덴, 네덜란드, 독일의 다섯 개 나라를 살펴보고 있다. 발전주의 국가의 유산을 지닌 우리 주택체제가 글로벌 주택시장 변화로부터 어떤 교훈을 얻을 수 있을지 책을 통해 확인해볼 수 있을 것이다."
2,"떴다! 분양의 여왕 (뜨는 곳마다 터지는 그녀의 영업 비밀, 개정판)",https://search.shopping.naver.com/book/catalog/32436325874,https://shopping-phinf.pstatic.net/main_3243632/32436325874.20221229072442.jpg,한유정,12600,라온북,20180618,9791189089191,"‘분양의 고수’ 한유정이 알려주는 
매출 400억 원을 달성한 영업 노하우! 

2017년 공인중개사 시험 응시자는 약 21만 명으로 사상 최대 수치를 기록했다. 최근 공인중개사 시험은 제2의 인생을 꿈꾸는 직장인이나 전업주부, 퇴직자들에게 공무원 시험만큼이나 인기 있는 시험이 되고 있다. 나이에 상관없이, 스펙이 없어도 누구나 도전할 수 있고, 노력만 하면 안정적인 수익을 올릴 수 있기 때문이다. 그러나 한 집 건너 한 집 부동산 중개사무소가 생기고 있는 현실에서 공인중개사나 분양 영업자들이 모두 많은 돈을 버는 것은 아니다. 그렇다면 고수익을 올리는 영업 비밀은 무엇일까? 

이 책에서는 구로부터 문정까지 서울 주요 분양지구를 접수하고 최고 매출을 올려 ‘분양의 여왕’이라고 불리는 한유정 저자가 자신만의 성공 비결과 인생 역전 스토리를 담아 소개한다."
3,베트남 건설 부동산 시장 (떠오르는 황금어장),https://search.shopping.naver.com/book/catalog/32495639533,https://shopping-phinf.pstatic.net/main_3249563/32495639533.20240717072431.jpg,유성용,16200,굿인포메이션,20101010,9788988958773,떠오르는 황금어장『베트남 건설ㆍ부동산시장』. 이 책은 우리나라 건설업체들이 제일 많이 진출해 있는 나라인 베트남의 건설 및 부동산 시장을 깊이 있게 다루고 있다. 만 4년을 베트남 대사관 주재관으로 파견근무를 나갔던 저자는 공무원의 입장에서 본 베트남 당국의 정책과 의도 및 배경 등을 체계적으로 정리하였다. 구체적인 투자절차나 유망한 사업을 제시하지는 않았지만 베트남에서 건설 및 부동산 사업이나 투자를 할 경우 상당한 참고가 될 것이다.
4,부동산 권력 (투기와 거품 붕괴의  경제학),https://search.shopping.naver.com/book/catalog/32466837327,https://shopping-phinf.pstatic.net/main_3246683/32466837327.20240717072754.jpg,프레드 해리슨,13500,종합출판범우,20090415,9788963650029,"영국을 대표하는 조지스트인 프레드 해리슨이 집필한 책으로, 전세계 경제를 강타하고 있는 금융위기의 근원을 '토지'에서 찾고 있다. 현대 사회가 토지를 얼마나 잘못 취급하고 있는지, 그것이 어떻게 부동산 거품의 형성과 붕괴(Boom and Bust)를 초래하며 결국은 경제위기를 유발하는지 이론적·실증적으로 제시한다.



이 책을 통해 토지와 토지 소유자가 현대 자본주의 경제에 얼마나 커다란 영향력을 행사하고 있는지, 주류 경제학이 토지를 얼마나 철저하게 무시해 왔는지, 대처나 레이건 식의 신자유주의적 경제정책이 위기 해결에 얼마나 무력한지 확인할 수 있다. 또한 토지 불로소득의 근원적 차단을 주장한 헨리 조지의 해법이 어떻게 경제위기를 근본적으로 해결할 수 있는지도 알려준다."
5,이것이 진짜 성공 NPL이다 (정철우가 알려주는 성공하는 NPL 레시피),https://search.shopping.naver.com/book/catalog/32458363157,https://shopping-phinf.pstatic.net/main_3245836/32458363157.20221228073702.jpg,정철우,16200,한국경제신문i,20180221,9788947543057,"위기를 기회로 만드는 비즈니스, 
부실채권을 알면 수익이 보인다!

부실채권(Non-Performing Loan : NPL)은 경매에서 비롯되었기 때문에 보통 부실채권을 논할 때 경매가 함께 거론된다. 경매에서는 낙찰에 이르기까지, 심지어는 낙찰되고 나서도 수많은 경우의 수가 존재한다. 마찬가지로 부실채권도 채권이 소멸되기까지 수많은 경우의 수가 존재한다. 그저 몇 번 계약서를 주고받고 거래대금을 주고받는 것이 전부가 아니다. 경매는 매수인의 관점에서 매각물건을 낙찰받기까지, 더 나아가 낙찰받은 물건에서 수익이 발생하기까지 각종 경우의 수에 대처해야 한다. 이와 대비해 부실채권은 근저당권자의 관점에서 예상 채권금액이 회수되기까지 각종 돌발상황에 대처해야 한다. 곧 경매는 매수인의 관점에서 매각물건에 접근하고, 부실채권은 근저당권자의 관점에서 매각물건에 접근한다. 부실채권이 경매보다 쉽게 돈 버는 방식은 아니다. 다만 ‘뛰는 놈 위에 나는 놈 있다’라는 속담처럼 근저당권자는 경매의 매수인이 인지할 수 없는 것을 알 수 있는 위치에 있다.
이 책은 부실채권 중 주택담보 부실채권에 중점을 두고 작성되었다. 일반적으로 주택, 그중에서 아파트는 경매에서 수익이 발생하기 어려운 물건이지만, 부실채권에서는 수익이 발생하는 담보 물건 중 하나다. 부실채권은 돌발사고가 발생할 수 있는 경우의 수가 무궁무진하다. 그러나 수익이 발생할 수 있는 경우의 수 또한 무궁무진하다. 부실채권 자체가 수익이 발생하지 않는 채권으로 수익을 내는 비즈니스, 곧 위기를 기회로 만드는 비즈니스다.

부실채권 입문자를 위한 NPL 레시피

수많은 부동산 투자 방법 중 부실채권(NPL)은 금융과 부동산이 복합된 투자 방법으로 체계적인 지식을 갖추고 있어야 한다. 하지만 부실채권에 관해 말은 무성하지만, 그것이 무엇이냐고 물으면 명확하게 대답하는 사람을 찾기는 쉽지 않다. 자신이 부실채권 거래를 산전수전 경험하고 나서 하는 대답이 아니기 때문이다. 지금은 자의 반 타의 반 전문가가 넘쳐나고 부실채권 분야도 예외는 아니다. 수많은 부실채권 전문가가 자신의 비법을 내세우고 있다. 부실채권 투자는 부동산 직접 투자와 다르게 단기 투자가 되더라도 중과대상이 되지 않으므로 상대적이지만 수익률이 올라가는 투자 효율성이 높다. 즉, 가성비가 높다고 할 수 있다. 리스크가 높은 부실채권은 성공 투자를 하면 높은 수익을 보장받지만, 투자 실패는 피땀 흘려 모은 투자 밑천의 감소로 이어진다. 그렇기 때문에 제대로 알고 제대로 투자해야 성공 투자로 이어질 수 있다. 이 책은 NPL의 진정한 고수가 그 비법을 알려주는 실무도서다. 투자 입문자를 위한 기초지식부터 다양한 성공사례까지 담아 부동산 및 NPL에 관심 있는 투자자라면 반드시 읽어야 하는 교과서이며, 필독서라 해도 손색이 없을 것이다."
6,중국 부동산 발전보고(20120,https://search.shopping.naver.com/book/catalog/32438315719,https://shopping-phinf.pstatic.net/main_3243831/32438315719.20221228072207.jpg,이기영 옮김,16150,건국대학교출판부,20130117,9788971075562,"『중국 부동산 발전보고(2012)』는 중국 부동산 시장에 대한 전문가들의 입장과 견해를 담은 책이다. 중국사회과학원 도시발전환경연구원이 집필했던 ‘총보고’를 바탕으로 공식적인 견해를 살펴볼 수 있다. 또한 토지 및 기업, 금융, 핫이슈 등 6개 분야들은 해당 분야의 전문가가 각 주제를 연구 기술했다."
7,중국 부동산 발전보고(2011),https://search.shopping.naver.com/book/catalog/32506687565,https://shopping-phinf.pstatic.net/main_3250668/32506687565.20221231084319.jpg,판자화^리징궈^샹자오웨이^리언핑^리칭,16000,건국대학교출판부,20111210,9788971075401,중국의 싱크탱크라 불리는 중국사회과학원에서 발표하는 보고서 시리즈인 블루북 시리즈의 유일한 부동한 전문보고서인 '중국 부동산 발전보고'의 2011년 판의 공식 한국어 번역서이다. 이 책은 객관성과 과학성 그리고 중립성의 원칙 아래 중국 부동산 시장의 최신 자료에 의거하여 심도있는 연구와 분석을 진행한 결과를 보여주고 있다. 이 책은 크게 총보고와 주제별 논문으로 구성되어 있다.
8,"부동산 계약과 중개사고예방 노하우(2021) (법무법인강산이 알려주는, 2021년 개정판)",https://search.shopping.naver.com/book/catalog/32436274377,https://shopping-phinf.pstatic.net/main_3243627/32436274377.20230919124114.jpg,김은유^임승택^김태원,45000,파워에셋,20210302,9791189287108,"이 책은 부동산투자자, 공인중개사가 ①부동산 계약을 제대로 하는 방법, ②중개보수를 제대로 받는 비법, ③중개사고 예방 및 대처방법, ④내 돈 지키는 부동산 지식을 알려준다."
9,담보감정평가실무 (제15판),https://search.shopping.naver.com/book/catalog/32436315001,https://shopping-phinf.pstatic.net/main_3243631/32436315001.20231119070904.jpg,이계형,22500,한국금융연수원,20210302,9788928726394,"『담보감정평가실무』는 〈감정평가에 관한 규칙〉, 〈감정평가의 절차와 방법〉, 〈감정평가 관련 법령의 주요내용〉, 〈감정평가 관련 Web Site〉, 〈인감증명서와 본임서명사실확인서 및 전자본인서명확인서〉등을 수록하고 있는 책이다."
0,"아파트밖에 모르던 황 과장, 빌라 한 채 값으로 건물주 되다 (마흔 살 직장인의 인생을 완전히 바꾼 부동산 부자 되기 액션 플랜)",https://search.shopping.naver.com/book/catalog/32441427737,https://shopping-phinf.pstatic.net/main_3244142/32441427737.20221228072844.jpg,하선^황성태^효연,15120,예문,20201217,9788956593883,"“서울에 집 한 채 없던 내가 강남에 등기를 치다니…!”
마흔 살 평범한 가장의 인생을 바꿔놓은 부동산 부자 수업
부를 만드는 파이프라인, 부동산 개발.
비법을 알면 수익의 속도와 차원이 달라진다!
당신을 건물주로 만들어줄 〈아는 사람만 아는 부동산 사업 설명서〉

진작 서울에 아파트 한 채 못 사놓은 것이 한이 된 평범한 사십 대 가장,  황 과장은 어떻게 반년 만에 부동산 사업가가 될 수 있었을까? 부동산이라고는 아파트밖에 몰랐던 황 과장을 새로운 투자의 세계로 안내해준 아주 특별한 개인 과외! 지금 이 순간에도 밀레니얼 부동산 사업가들을 부자로 만들어주고 있는 ‘소형 수익형 부동산 개발’ 비법과 노하우를 공개한다. 
반드시 성공할 수밖에 없는 사업지를 찾는 전략, 원가 및 수익률을 분석하는 법, 가치를 극대화하는 남다른 노하우, 금융구조와 자금 조달을 위한 사업계획서 작성법 등 부동산 개발 사업의 핵심 포인트들을 한 권에 정리했다. 실제로 원가 및 사업 타당성 분석에 사용하는 엑셀 항목 구성, 심사를 통과한 사업계획서, 공동투자를 위한 약정서 예시 등을 공개하여 초보자도 쉽게 참고할 수 있다. 실화에 기반, 탄탄한 구성의 재미있는 소설을 읽다 보면 어느새 당신은 건물주가 될 핵심 지식과 사업가 마인드를 갖게 될 것이다."
